case_id,trace_is_fit,fitness,missing_tokens,consumed_tokens,remaining_tokens,produced_tokens,num_events,trace,cooler,valve,pump,accumulator,stable_flag
Cycle_0174,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0175,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0176,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0177,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0178,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0179,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0180,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0181,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0182,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0183,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0184,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0185,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0186,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0187,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0188,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0189,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0190,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0191,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0192,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0193,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0194,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0195,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0196,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0197,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0198,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0199,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0200,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0201,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0202,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0203,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0204,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0205,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0206,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0207,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0208,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0209,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0210,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0211,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,1
Cycle_0212,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0213,False,0.25,3,4,3,4,4,Cycle_Start -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0214,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0215,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0216,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0217,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0218,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0219,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0220,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0221,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,2,130,0
Cycle_0222,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0223,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0224,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0225,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0226,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0227,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0228,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0229,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0230,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0231,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,2,130,0
Cycle_0232,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0233,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0234,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0235,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0236,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0237,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0238,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0239,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0240,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0241,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,2,130,0
Cycle_0242,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0243,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0244,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0245,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0246,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0247,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0248,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0249,False,0.25,3,4,3,4,4,Cycle_Start -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0250,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0251,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,2,130,0
Cycle_0252,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,1
Cycle_0253,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0254,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0255,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0256,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0257,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0258,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0259,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0260,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0261,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0262,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,1,130,0
Cycle_0263,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0264,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0265,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0266,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0267,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0268,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0269,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0270,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0271,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0272,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,1,130,0
Cycle_0273,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0274,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0275,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0276,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0277,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0278,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0279,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0280,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0281,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0282,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,1,130,0
Cycle_0283,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0284,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0285,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0286,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0287,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0288,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0289,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0290,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0291,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0292,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,1,130,0
Cycle_0293,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,1
Cycle_0294,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0295,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0296,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0297,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0298,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0299,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0300,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0301,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0302,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0303,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,73,0,130,0
Cycle_0304,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0305,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0306,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0307,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0308,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0309,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0310,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0311,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0312,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0313,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,80,0,130,0
Cycle_0314,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0315,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0316,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0317,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0318,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0319,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0320,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0321,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0322,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0323,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,90,0,130,0
Cycle_0324,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,0
Cycle_0325,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,0
Cycle_0326,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,0
Cycle_0327,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,0
Cycle_0328,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,3,100,0,130,0
